7.299999999999982947e+01 2.799999999999983302e+01 -4.399999999999995026e+01 5.899999999999997868e+01 -4.799999999999982947e+01 -8.000000000000115463e+00 -7.999999999999988631e+01 -7.000000000000268230e+00 -6.200000000000018474e+01 -4.200000000000001421e+01 -2.800000000000014211e+01 1.999999999999990763e+01
7.982508913181609955e+01 2.189674314328468441e+01 -5.692575929343641405e+01 6.887515497333032499e+01 -4.886028104007837669e+01 -1.801322695225188752e+01 -7.596102144152760616e+01 -2.186101549845794523e+00 -7.309339909302522642e+01 -5.111325312556019185e+01 -3.711164284819020054e+01 9.904156305983846664e+00
8.519833922141131666e+01 2.013793215040470486e+01 -6.605893693397064226e+01 7.712770827487258885e+01 -5.116624100519240415e+01 -2.396016370248015903e+01 -7.306440316427537596e+01 8.189102557103076663e+00 -8.185468659956154625e+01 -6.380859063023355304e+01 -5.180818982652104410e+01 -8.401292069527954709e-01
9.273298491851534209e+01 1.984692057371188056e+01 -7.289213890142481489e+01 8.281906515826555903e+01 -5.479491889508274483e+01 -2.802070959099964753e+01 -6.498174240745112229e+01 2.766898492240635932e+01 -8.017410743773173465e+01 -7.415507212441634977e+01 -5.817735459201280435e+01 -6.148157151940121246e+00
1.031980355961262177e+02 2.510733143407850676e+01 -7.709266584314076454e+01 9.113089159446228393e+01 -6.115549522953713790e+01 -2.699933798783718686e+01 -5.410299619965013562e+01 5.313695808971253598e+01 -6.792446167666145129e+01 -7.285083765749747897e+01 -5.285994913709623688e+01 -2.870662542866660338e+00
1.107073314657147165e+02 4.071452788283084345e+01 -6.898731897855294903e+01 9.185682889593729783e+01 -7.271222473911363693e+01 -1.413747687254972085e+01 -4.895072569865648404e+01 7.561300760932110165e+01 -4.928038497113371363e+01 -6.227479120461428153e+01 -4.028752910941339138e+01 3.793097535745029614e+00
1.182085196639861522e+02 6.203485240688178237e+01 -5.716094198133661308e+01 8.818678357538468049e+01 -8.711369278534648686e+01 1.942702401066099371e+00 -4.707984152912653286e+01 9.415663011747960809e+01 -2.799293600952904981e+01 -4.395806549281727627e+01 -2.095737592992118792e+01 1.210121988536639925e+01
1.227081738105321875e+02 7.279340919788764097e+01 -4.994000801602846451e+01 8.682822359662567635e+01 -9.673658022920086808e+01 1.091648823675375546e+01 -4.494974056256901918e+01 1.066419964618274037e+02 -9.287944724494888504e+00 -2.336332571789739276e+01 -1.343863427139424527e+00 2.174375715354004512e+01
1.272247220772496377e+02 7.516829418996242396e+01 -5.104103546349746523e+01 8.913301370299993209e+01 -1.002086083425429450e+02 1.305811246857092378e+01 -4.308631559758272545e+01 1.142371719676534525e+02 2.080749122746991198e+00 -4.949551947632611082e+00 1.407187112518383465e+01 3.110752759579948545e+01
1.297079504167571713e+02 7.189461869014982653e+01 -5.782342840562930064e+01 9.376951244000241559e+01 -9.880476060425525020e+01 7.051031451116681836e+00 -4.192777118226871380e+01 1.157131525353389208e+02 8.789663425359972138e+00 6.699650224662359044e+00 2.471526738401608725e+01 3.480119045915462550e+01
1.332345678896680852e+02 6.526000868515039599e+01 -6.697168540243812629e+01 1.000921936445216431e+02 -9.724947448383051096e+01 -8.668045337442298326e-01 -4.306066861806026935e+01 1.172607668355213804e+02 1.017414336695279253e+01 1.416037910991419402e+01 2.919206392881532963e+01 3.716233592445940559e+01
1.327638524234239696e+02 5.597070574794868492e+01 -7.581250725041394389e+01 1.057698407984429991e+02 -9.186982583581381334e+01 -9.911379809006986008e+00 -4.292897381922388433e+01 1.196552050775363512e+02 8.863079414905532971e+00 1.187365832301469837e+01 2.686088304913553060e+01 3.585245224154555643e+01
1.312753311300895973e+02 4.627898483458434242e+01 -8.297816905700723566e+01 1.091319324818110630e+02 -8.725448977570914622e+01 -1.787630427077025175e+01 -4.405341472099147637e+01 1.271548875341889584e+02 5.222594437526845823e+00 7.255501009029113213e+00 2.127963546201062783e+01 3.517395207397941448e+01
1.326578071661991203e+02 4.185168447971281580e+01 -9.080341871998254533e+01 1.127521419741037221e+02 -8.578202748436741842e+01 -2.296387574493926209e+01 -4.394066900054010461e+01 1.365490009390618980e+02 4.778555380705800104e+00 3.822326984473351619e+00 1.877888778396467373e+01 3.578422348649945661e+01
1.401348667239125803e+02 4.213951079301398295e+01 -9.602196377947586825e+01 1.180846639617911933e+02 -8.814082463316189830e+01 -2.692412071561415843e+01 -4.406092409249147579e+01 1.480978271373068367e+02 9.101875016131753426e+00 6.119845894769325056e+00 2.212836476550186049e+01 4.106862995231433899e+01
1.466163178723001010e+02 4.669308459920436860e+01 -9.889408331298001542e+01 1.227545133391373753e+02 -9.462778312562598160e+01 -2.610696393554253802e+01 -4.393925670074736445e+01 1.585256872183770440e+02 1.371822923868312927e+01 1.070935156905947316e+01 2.766546966214733061e+01 4.671200443129691138e+01
1.541373894790292240e+02 5.407692014435704664e+01 -9.810821703322385190e+01 1.261178917371663601e+02 -1.031028563209368656e+02 -2.201428597466615855e+01 -4.405598055161553361e+01 1.681425680201732575e+02 2.102152212926529984e+01 1.802335004596374546e+01 3.603900573851387179e+01 5.500877083012094459e+01
1.567602583936227916e+02 5.583019071667667532e+01 -9.887673764131848486e+01 1.287866898435643179e+02 -1.048078620796699596e+02 -2.104080388297850135e+01 -4.490894455449785738e+01 1.745725498344219773e+02 2.963062789147064535e+01 2.758968777267916650e+01 4.460967445452666169e+01 6.075493508951227994e+01
1.552578389639285206e+02 5.614944315213885773e+01 -9.910612987279381514e+01 1.291834033643609132e+02 -1.042026970710169991e+02 -2.095357535420059847e+01 -4.605017084987088793e+01 1.811844721312257889e+02 3.805544681348806790e+01 3.896089061603479564e+01 5.401636360500350520e+01 6.506195398074905256e+01
